customer_id,age,city,monthly_spend,days_since_last_purchase,support_tickets,payment_delay_days,digital_engagement_score,promotion_usage,contract_type,channel,customer_comment,churn
871,64,Quito,239.39,81,0,10,75.36,1,Enterprise,Web,El producto llegó tarde,0
872,42,Guayaquil,172.04,15,4,8,95.56,1,Premium,Store,Excelente experiencia,0
873,19,Guayaquil,338.57,100,0,11,77.21,0,Premium,Call Center,Excelente experiencia,1
874,27,Cuenca,240.37,32,5,34,84.24,0,Basic,WhatsApp,Excelente experiencia,1
875,73,Guayaquil,76.19,96,0,3,76.06,1,Premium,Web,Atención rápida y eficiente,0
876,47,Cuenca,317.79,128,3,35,16.82,0,Enterprise,Web,Buen precio y calidad,1
877,67,Quito,207.17,146,2,27,83.36,1,Enterprise,Web,Problemas frecuentes con la plataforma,1
878,62,Cuenca,242.76,113,1,56,19.51,1,Premium,Web,El producto llegó tarde,1
879,22,Quito,276.56,83,1,12,89.26,0,Enterprise,Web,Servicio lento y mala atención,0
880,72,Cuenca,265.24,43,1,22,45.86,0,Enterprise,Web,Excelente experiencia,0
881,73,Manta,306.76,116,2,18,67.7,1,Basic,Call Center,Atención rápida y eficiente,0
882,50,Manta,215.16,163,3,41,49.72,0,Enterprise,WhatsApp,Servicio lento y mala atención,1
883,71,Guayaquil,291.05,78,2,36,9.4,1,Premium,Call Center,El producto llegó tarde,1
884,18,Cuenca,229.24,58,3,38,29.07,1,Premium,Call Center,Buen precio y calidad,1
885,35,Cuenca,309.1,33,3,23,98.37,1,Enterprise,WhatsApp,El producto llegó tarde,0
886,49,Quito,299.23,14,1,15,96.07,0,Premium,Call Center,No volvería a comprar,0
887,64,Guayaquil,175.16,162,2,32,32.05,1,Basic,Store,Problemas frecuentes con la plataforma,1
888,66,Cuenca,336.88,132,2,11,99.63,1,Enterprise,Call Center,Excelente experiencia,1
889,28,Guayaquil,207.12,59,2,33,84.56,1,Enterprise,Web,Buen precio y calidad,0
890,38,Manta,314.64,157,4,6,61.1,0,Enterprise,Store,No volvería a comprar,1
891,43,Cuenca,279.38,83,1,10,4.01,1,Premium,Store,Excelente experiencia,0
892,42,Cuenca,397.05,134,0,30,90.14,1,Premium,WhatsApp,El producto llegó tarde,1
893,39,Guayaquil,232.12,121,1,28,55.74,1,Enterprise,Call Center,El producto llegó tarde,1
894,44,Cuenca,222.05,177,2,12,86.85,0,Premium,Call Center,Atención rápida y eficiente,0
895,66,Guayaquil,248.45,168,0,30,83.44,1,Premium,Store,Muy satisfecho con el soporte,1
896,30,Cuenca,225.75,83,1,1,83.3,1,Enterprise,Call Center,Muy satisfecho con el soporte,0
897,50,Quito,314.0,27,0,38,69.82,0,Enterprise,Call Center,El producto llegó tarde,0
898,51,Guayaquil,120.7,80,2,14,29.14,0,Premium,WhatsApp,El producto llegó tarde,0
899,58,Cuenca,165.71,134,2,56,33.62,1,Enterprise,Store,Servicio lento y mala atención,1
900,52,Manta,164.58,13,3,10,30.85,1,Enterprise,Web,Atención rápida y eficiente,0
901,18,Cuenca,326.02,64,0,33,2.0,1,Enterprise,Store,Problemas frecuentes con la plataforma,1
902,38,Manta,386.85,147,5,38,58.26,0,Enterprise,WhatsApp,Servicio lento y mala atención,1
903,65,Manta,241.64,80,5,3,69.88,0,Premium,WhatsApp,Problemas frecuentes con la plataforma,0
904,72,Quito,236.49,123,1,10,85.39,1,Enterprise,WhatsApp,No volvería a comprar,0
905,23,Guayaquil,255.6,43,4,28,14.02,0,Basic,Call Center,Muy satisfecho con el soporte,1
906,45,Cuenca,342.95,89,2,1,54.42,1,Enterprise,Store,Muy satisfecho con el soporte,0
907,34,Quito,175.81,148,3,15,0.8,1,Basic,Call Center,Atención rápida y eficiente,1
908,22,Cuenca,269.07,95,2,38,9.51,0,Enterprise,Call Center,El producto llegó tarde,0
909,48,Manta,328.02,172,3,12,5.42,1,Basic,Store,El producto llegó tarde,1
910,22,Guayaquil,290.09,151,2,36,72.55,0,Basic,WhatsApp,No volvería a comprar,1
911,55,Cuenca,265.17,2,2,16,8.11,0,Enterprise,Web,Buen precio y calidad,0
912,20,Cuenca,330.08,120,2,20,71.65,1,Enterprise,Web,Buen precio y calidad,0
913,70,Manta,33.74,22,2,43,24.96,0,Enterprise,Store,Atención rápida y eficiente,1
914,40,Cuenca,304.23,115,0,59,87.77,1,Basic,Store,Buen precio y calidad,0
915,54,Cuenca,197.67,57,4,18,81.31,0,Premium,WhatsApp,Muy satisfecho con el soporte,0
916,70,Manta,103.55,72,4,6,95.78,1,Premium,Store,Servicio lento y mala atención,0
917,54,Quito,290.9,7,1,37,88.38,1,Enterprise,Store,Buen precio y calidad,0
918,27,Manta,359.89,119,3,7,93.33,1,Premium,WhatsApp,Excelente experiencia,0
919,27,Quito,239.0,114,0,12,85.87,0,Premium,WhatsApp,Atención rápida y eficiente,0
920,36,Guayaquil,326.23,16,2,36,69.34,1,Enterprise,Call Center,No volvería a comprar,0
921,34,Quito,378.98,83,0,1,17.03,0,Basic,Store,Buen precio y calidad,0
922,38,Quito,355.19,179,3,40,27.17,0,Enterprise,Web,Excelente experiencia,1
923,31,Guayaquil,381.2,72,2,10,21.27,0,Premium,Store,Buen precio y calidad,0
924,26,Quito,309.37,124,1,23,60.36,0,Basic,Web,Servicio lento y mala atención,1
925,63,Manta,256.03,113,0,5,50.36,0,Premium,Web,Servicio lento y mala atención,0
926,18,Quito,121.84,12,0,25,86.71,1,Basic,Web,Buen precio y calidad,0
927,68,Guayaquil,230.32,126,4,6,95.27,0,Premium,Call Center,Atención rápida y eficiente,1
928,62,Manta,182.54,53,2,56,40.49,1,Enterprise,WhatsApp,Atención rápida y eficiente,0
929,30,Guayaquil,423.68,75,2,38,50.64,1,Premium,WhatsApp,Excelente experiencia,0
930,21,Guayaquil,235.93,133,3,18,97.15,0,Premium,Call Center,No volvería a comprar,0
931,18,Cuenca,259.86,27,5,5,27.62,1,Basic,WhatsApp,Excelente experiencia,1
932,66,Cuenca,294.12,140,3,42,79.24,1,Premium,Call Center,No volvería a comprar,1
933,57,Guayaquil,253.49,145,0,28,22.52,0,Enterprise,Store,Buen precio y calidad,1
934,49,Guayaquil,385.6,134,0,42,68.15,1,Enterprise,Call Center,No volvería a comprar,0
935,51,Guayaquil,200.19,97,2,38,25.36,0,Enterprise,WhatsApp,El producto llegó tarde,1
936,45,Cuenca,265.57,5,2,1,88.37,0,Basic,WhatsApp,Muy satisfecho con el soporte,0
937,48,Cuenca,190.6,57,2,18,56.15,0,Basic,Store,Problemas frecuentes con la plataforma,0
938,25,Quito,144.4,156,3,3,18.59,1,Premium,Call Center,Muy satisfecho con el soporte,1
939,56,Quito,201.06,78,0,57,22.44,1,Premium,Store,Servicio lento y mala atención,1
940,43,Guayaquil,247.04,69,0,5,49.38,1,Premium,Web,El producto llegó tarde,0
941,51,Manta,215.66,118,3,48,96.16,1,Basic,Call Center,Muy satisfecho con el soporte,1
942,71,Manta,194.61,120,2,56,76.96,0,Basic,Store,Buen precio y calidad,1
943,71,Cuenca,137.49,59,3,36,48.83,0,Premium,Store,No volvería a comprar,0
944,20,Cuenca,243.35,33,1,27,33.77,1,Basic,WhatsApp,No volvería a comprar,0
945,67,Cuenca,129.62,62,3,29,54.93,0,Basic,Call Center,Excelente experiencia,0
946,29,Guayaquil,310.8,50,3,6,74.84,1,Enterprise,Web,Excelente experiencia,0
947,18,Manta,256.6,112,1,8,78.39,0,Enterprise,Web,Atención rápida y eficiente,0
948,71,Quito,133.4,19,3,24,32.46,0,Premium,Call Center,No volvería a comprar,0
949,61,Guayaquil,225.26,123,4,32,72.12,0,Premium,Call Center,Atención rápida y eficiente,1
950,22,Quito,189.83,47,2,0,65.78,0,Enterprise,Store,Buen precio y calidad,0
951,47,Quito,275.53,167,1,50,95.91,0,Basic,WhatsApp,No volvería a comprar,1
952,47,Guayaquil,357.24,33,4,5,93.11,1,Premium,WhatsApp,Excelente experiencia,0
953,74,Quito,99.99,141,1,17,78.94,1,Premium,WhatsApp,Muy satisfecho con el soporte,0
954,34,Manta,259.2,84,1,9,72.34,0,Premium,Call Center,Atención rápida y eficiente,0
955,65,Quito,237.19,135,3,27,27.4,1,Basic,WhatsApp,Atención rápida y eficiente,1
956,64,Manta,303.71,79,1,10,84.6,0,Enterprise,Store,Servicio lento y mala atención,0
957,40,Manta,267.06,14,4,32,42.75,0,Premium,Call Center,Excelente experiencia,1
958,32,Manta,189.84,147,3,0,27.22,0,Enterprise,Call Center,Buen precio y calidad,1
959,54,Cuenca,224.48,128,0,12,38.42,0,Enterprise,WhatsApp,Atención rápida y eficiente,0
960,38,Quito,186.32,54,2,36,83.59,1,Basic,Web,Muy satisfecho con el soporte,0
961,31,Guayaquil,336.08,148,3,19,14.86,0,Basic,Web,Muy satisfecho con el soporte,1
962,19,Guayaquil,251.7,29,2,0,45.62,1,Basic,Store,Muy satisfecho con el soporte,0
963,28,Quito,402.1,24,1,51,49.24,0,Basic,WhatsApp,El producto llegó tarde,0
964,68,Cuenca,245.15,82,4,2,3.66,0,Basic,WhatsApp,El producto llegó tarde,1
965,56,Cuenca,193.33,63,1,17,19.57,1,Basic,Call Center,Problemas frecuentes con la plataforma,0
966,55,Manta,128.9,105,1,40,82.67,0,Premium,Call Center,Muy satisfecho con el soporte,1
967,51,Quito,105.75,57,0,13,83.08,0,Enterprise,WhatsApp,Atención rápida y eficiente,0
968,55,Quito,123.27,136,3,30,29.24,1,Basic,Call Center,Buen precio y calidad,1
969,67,Guayaquil,271.37,62,0,26,87.49,1,Premium,WhatsApp,No volvería a comprar,0
970,51,Quito,290.7,157,2,16,77.18,1,Enterprise,Store,Buen precio y calidad,0
971,35,Cuenca,123.5,17,1,54,41.79,0,Basic,Call Center,El producto llegó tarde,0
972,47,Quito,321.6,66,1,45,74.84,0,Basic,WhatsApp,Excelente experiencia,0
973,32,Guayaquil,211.36,6,2,28,96.13,1,Premium,Call Center,Atención rápida y eficiente,0
974,44,Manta,261.74,58,4,35,45.9,1,Enterprise,Store,Problemas frecuentes con la plataforma,1
975,68,Guayaquil,378.98,69,4,36,23.84,0,Basic,Call Center,El producto llegó tarde,1
976,51,Guayaquil,321.75,156,3,25,94.18,0,Enterprise,WhatsApp,No volvería a comprar,1
977,69,Manta,228.52,62,4,52,60.37,1,Premium,Call Center,Servicio lento y mala atención,1
978,74,Guayaquil,178.7,169,1,16,10.53,1,Basic,Call Center,Problemas frecuentes con la plataforma,1
979,55,Guayaquil,77.85,82,2,21,57.27,1,Enterprise,WhatsApp,El producto llegó tarde,0
980,50,Quito,192.47,169,1,24,50.06,1,Premium,Web,Buen precio y calidad,1
981,41,Quito,233.11,177,1,1,85.56,0,Premium,Call Center,Problemas frecuentes con la plataforma,0
982,32,Manta,171.03,177,4,54,53.07,0,Basic,Call Center,Atención rápida y eficiente,1
983,47,Quito,239.5,71,2,21,25.52,0,Enterprise,Store,Buen precio y calidad,1
984,72,Quito,256.15,131,0,4,67.56,0,Basic,Web,Muy satisfecho con el soporte,0
985,59,Guayaquil,232.01,10,3,3,54.26,1,Basic,Store,Muy satisfecho con el soporte,0
986,68,Cuenca,198.0,98,1,35,23.3,0,Enterprise,WhatsApp,Muy satisfecho con el soporte,1
987,34,Quito,263.49,89,2,5,57.36,1,Enterprise,WhatsApp,Problemas frecuentes con la plataforma,0
988,22,Cuenca,285.36,35,2,51,82.15,0,Enterprise,Store,Servicio lento y mala atención,0
989,46,Quito,162.77,2,0,20,2.86,0,Premium,Call Center,No volvería a comprar,1
990,21,Quito,362.87,124,2,12,63.09,0,Premium,Web,Atención rápida y eficiente,0
991,27,Manta,242.11,24,5,53,34.96,1,Enterprise,Store,Problemas frecuentes con la plataforma,1
992,73,Manta,251.51,74,2,36,29.27,0,Premium,Store,Excelente experiencia,1
993,34,Manta,306.66,166,3,54,39.26,1,Basic,WhatsApp,Atención rápida y eficiente,1
994,27,Cuenca,268.66,22,0,24,34.2,1,Enterprise,Call Center,Buen precio y calidad,0
995,34,Guayaquil,326.25,154,2,25,83.22,0,Basic,Web,Buen precio y calidad,1
996,37,Quito,272.97,171,1,54,27.48,1,Enterprise,Store,Problemas frecuentes con la plataforma,1
997,41,Quito,201.01,39,3,38,73.32,0,Basic,Web,Problemas frecuentes con la plataforma,0
998,22,Quito,278.92,157,2,19,9.41,1,Enterprise,Web,No volvería a comprar,1
999,51,Cuenca,158.5,20,1,32,95.14,0,Basic,Store,Servicio lento y mala atención,0
1000,23,Manta,258.68,41,2,13,62.23,1,Enterprise,Web,Problemas frecuentes con la plataforma,0
